3 4 3, 1.0
3 4 4, 1.0
3 4 5, 1.0
3 4 6, 1.0
3 4 7, 1.0581717451523547
3 4 8, 1.0247191011235954
3 4 9, 1.114678899082569
3 4 10, 1.0696202531645569
3 5 3, 1.0
3 5 4, 1.0
3 5 5, 1.0
3 5 6, 1.0786240786240786
3 5 7, 1.0599078341013826
3 5 8, 1.099585062240664
3 5 9, 1.0877862595419847
3 5 10, 1.1062091503267975
3 6 3, 1.0
3 6 4, 1.0
3 6 5, 1.0
3 6 6, 1.087890625
3 6 7, 1.110655737704918
3 6 8, 1.0692717584369449
3 6 9, 1.0758513931888545
3 6 10, 1.1891891891891893
3 7 3, 1.0
3 7 4, 1.030674846625767
3 7 5, 1.0425531914893618
3 7 6, 1.0766609880749574
3 7 7, 1.0965058236272878
3 7 8, 1.080691642651297
3 7 9, 1.131195335276968
3 7 10, 1.1501272264631044
3 8 3, 1.0
3 8 4, 1.0242214532871972
3 8 5, 1.0456942003514937
3 8 6, 1.099526066350711
3 8 7, 1.1525925925925926
3 8 8, 1.103225806451613
3 8 9, 1.1492537313432836
3 8 10, 1.1552511415525115
3 9 3, 1.0
3 9 4, 1.0266875981161696
3 9 5, 1.0515297906602254
3 9 6, 1.116083916083916
3 9 7, 1.1686121919584955
3 9 8, 1.1359447004608294
3 9 9, 1.1214953271028036
3 9 10, 1.1398264223722276
3 10 3, 1.0
3 10 4, 1.033093525179856
3 10 5, 1.0624113475177306
3 10 6, 1.0842911877394636
3 10 7, 1.1756919374247894
3 10 8, 1.1387163561076605
3 10 9, 1.1454741379310345
3 10 10, 1.1276041666666667
4 4 3, 1.0
4 4 4, 1.0
4 4 5, 1.0
4 4 6, 1.0
4 4 7, 1.090185676392573
4 4 8, 1.0591016548463357
4 4 9, 1.152542372881356
4 4 10, 1.1504424778761062
4 5 3, 1.0
4 5 4, 1.0
4 5 5, 1.0
4 5 6, 1.058695652173913
4 5 7, 1.0798319327731092
4 5 8, 1.0868686868686868
4 5 9, 1.1511194029850746
4 5 10, 1.1024734982332156
4 6 3, 1.0
4 6 4, 1.0
4 6 5, 1.0
4 6 6, 1.0558659217877095
4 6 7, 1.099630996309963
4 6 8, 1.1111111111111112
4 6 9, 1.1812297734627832
4 6 10, 1.117737003058104
4 7 3, 1.0
4 7 4, 1.0217391304347827
4 7 5, 1.0
4 7 6, 1.0774299835255354
4 7 7, 1.1121951219512196
4 7 8, 1.1280120481927711
4 7 9, 1.1462395543175488
4 7 10, 1.1361185983827493
4 8 3, 1.0
4 8 4, 1.0588235294117647
4 8 5, 1.0266429840142095
4 8 6, 1.1151603498542273
4 8 7, 1.1597633136094674
4 8 8, 1.1271753681392236
4 8 9, 1.1468005018820577
4 8 10, 1.1084745762711865
4 9 3, 1.0
4 9 4, 1.0618066561014263
4 9 5, 1.055643879173291
4 9 6, 1.1077922077922078
4 9 7, 1.1690694626474443
4 9 8, 1.137809187279152
4 9 9, 1.154627539503386
4 9 10, 1.1422805247225025
4 10 3, 1.0
4 10 4, 1.0685314685314686
4 10 5, 1.0669642857142858
4 10 6, 1.1167701863354038
4 10 7, 1.1798029556650247
4 10 8, 1.1538461538461537
4 10 9, 1.1654601861427094
4 10 10, 1.1356223175965665
5 5 3, 1.0
5 5 4, 1.0
5 5 5, 1.0113636363636365
5 5 6, 1.0556792873051224
5 5 7, 1.0276008492569002
5 5 8, 1.0867768595041323
5 5 9, 1.126865671641791
5 5 10, 1.1155778894472361
5 6 3, 1.0
5 6 4, 1.0
5 6 5, 1.0
5 6 6, 1.049090909090909
5 6 7, 1.0747826086956522
5 6 8, 1.096551724137931
5 6 9, 1.1262626262626263
5 6 10, 1.1303030303030304
5 7 3, 1.0
5 7 4, 1.0
5 7 5, 1.0194003527336861
5 7 6, 1.0766721044045677
5 7 7, 1.084664536741214
5 7 8, 1.1010401188707282
5 7 9, 1.153061224489796
5 7 10, 1.1404639175257731
5 8 3, 1.0
5 8 4, 1.0357751277683134
5 8 5, 1.0341463414634147
5 8 6, 1.0819672131147542
5 8 7, 1.1107828655834564
5 8 8, 1.1127129750982963
5 8 9, 1.1221662468513853
5 8 10, 1.146820809248555
5 9 3, 1.0
5 9 4, 1.0520504731861198
5 9 5, 1.0578386605783867
5 9 6, 1.1060802069857698
5 9 7, 1.1121621621621622
5 9 8, 1.1219226260257913
5 9 9, 1.1194196428571428
5 9 10, 1.1370716510903427
5 10 3, 1.0
5 10 4, 1.0497237569060773
5 10 5, 1.0546448087431695
5 10 6, 1.0936018957345972
5 10 7, 1.147878787878788
5 10 8, 1.124869927159209
5 10 9, 1.145211122554068
5 10 10, 1.1361587015329124
6 6 3, 1.0
6 6 4, 1.0
6 6 5, 1.0
6 6 6, 1.0355871886120998
6 6 7, 1.0659722222222223
6 6 8, 1.0921501706484642
6 6 9, 1.1160990712074303
6 6 10, 1.1262848751835537
6 7 3, 1.0
6 7 4, 1.0
6 7 5, 1.0
6 7 6, 1.0408805031446542
6 7 7, 1.0818897637795275
6 7 8, 1.0827389443651927
6 7 9, 1.1398601398601398
6 7 10, 1.1191709844559585
6 8 3, 1.0
6 8 4, 1.0
6 8 5, 1.0126582278481013
6 8 6, 1.0448179271708684
6 8 7, 1.0950354609929078
6 8 8, 1.1011523687580025
6 8 9, 1.1303258145363408
6 8 10, 1.10250569476082
6 9 3, 1.0
6 9 4, 1.027220630372493
6 9 5, 1.0257142857142858
6 9 6, 1.057840616966581
6 9 7, 1.1031055900621118
6 9 8, 1.0852534562211982
6 9 9, 1.1275626423690206
6 9 10, 1.1185567010309279
6 10 3, 1.0
6 10 4, 1.0341655716162943
6 10 5, 1.0371845949535192
6 10 6, 1.0686046511627907
6 10 7, 1.1206690561529271
6 10 8, 1.1041666666666667
6 10 9, 1.1302136317395728
6 10 10, 1.1157323688969258
7 7 3, 1.0
7 7 4, 1.0
7 7 5, 1.0031746031746032
7 7 6, 1.016248153618907
7 7 7, 1.0522496371552976
7 7 8, 1.0814285714285714
7 7 9, 1.1241184767277856
7 7 10, 1.0977157360406091
7 8 3, 1.0
7 8 4, 1.0
7 8 5, 1.0086580086580086
7 8 6, 1.0295302013422818
7 8 7, 1.0648148148148149
7 8 8, 1.0972222222222223
7 8 9, 1.1041916167664672
7 8 10, 1.0993071593533488
7 9 3, 1.0
7 9 4, 1.0
7 9 5, 1.018970189701897
7 9 6, 1.0244798041615668
7 9 7, 1.0683760683760684
7 9 8, 1.0695847362514028
7 9 9, 1.0919282511210762
7 9 10, 1.1183550651955867
7 10 3, 1.0
7 10 4, 1.0212765957446808
7 10 5, 1.0254854368932038
7 10 6, 1.0430939226519338
7 10 7, 1.0971098265895953
7 10 8, 1.0860995850622406
7 10 9, 1.118661257606491
7 10 10, 1.1138659320477502
8 8 3, 1.0
8 8 4, 1.0
8 8 5, 1.0
8 8 6, 1.0234680573663624
8 8 7, 1.0670241286863271
8 8 8, 1.0995085995085996
8 8 9, 1.13375
8 8 10, 1.0994350282485876
8 9 3, 1.0
8 9 4, 1.0
8 9 5, 1.0090322580645161
8 9 6, 1.021889400921659
8 9 7, 1.0693069306930694
8 9 8, 1.076158940397351
8 9 9, 1.1129385964912282
8 9 10, 1.1112234580384226
8 10 3, 1.0
8 10 4, 1.0048250904704463
8 10 5, 1.021301775147929
8 10 6, 1.0477741585233442
8 10 7, 1.0702341137123745
8 10 8, 1.0661157024793388
8 10 9, 1.1063189568706118
8 10 10, 1.1261425959780622
9 9 3, 1.0
9 9 4, 1.0
9 9 5, 1.0
9 9 6, 1.0105757931844888
9 9 7, 1.0469107551487413
9 9 8, 1.0728260869565218
9 9 9, 1.0946094609460946
9 9 10, 1.1025125628140704
9 10 3, 1.0
9 10 4, 1.0
9 10 5, 1.016778523489933
9 10 6, 1.0260869565217392
9 10 7, 1.0727848101265822
9 10 8, 1.0798403193612773
9 10 9, 1.1077235772357723
9 10 10, 1.119241192411924
10 10 3, 1.0
10 10 4, 1.0
10 10 5, 1.0
10 10 6, 1.0250521920668059
10 10 7, 1.0498474059003051
10 10 8, 1.0772238514173997
10 10 9, 1.0731244064577399
10 10 10, 1.126926563916591
