3 4 7, 1.0364583333333333
3 4 8, 1.0
3 4 9, 1.0662100456621004
3 4 10, 1.087248322147651
3 5 3, 1.0
3 5 4, 1.0
3 5 5, 1.0
3 5 6, 1.036281179138322
3 5 7, 1.0599078341013826
3 5 8, 1.0783505154639175
3 5 9, 1.0809248554913296
3 5 10, 1.0988074957410563
3 6 3, 1.0
3 6 4, 1.0
3 6 5, 1.0
3 6 6, 1.0524193548387097
3 6 7, 1.0675675675675675
3 6 8, 1.0498338870431894
3 6 9, 1.0996784565916398
3 6 10, 1.1127379209370425
3 7 3, 1.0
3 7 4, 1.0
3 7 5, 1.0
3 7 6, 1.075306479859895
3 7 7, 1.097879282218597
3 7 8, 1.0907692307692307
3 7 9, 1.0872011251758087
3 7 10, 1.1040391676866586
3 8 3, 1.0
3 8 4, 1.0280210157618213
3 8 5, 1.0
3 8 6, 1.0833333333333333
3 8 7, 1.0979827089337175
3 8 8, 1.0685279187817258
3 8 9, 1.0635910224438903
3 8 10, 1.1224719101123595
3 9 3, 1.0
3 9 4, 1.0139318885448916
3 9 5, 1.0
3 9 6, 1.068
3 9 7, 1.1323722149410222
3 9 8, 1.1297798377752029
3 9 9, 1.090702947845805
3 9 10, 1.1270296084049665
3 10 3, 1.0
3 10 4, 1.0565770862800565
3 10 5, 1.0456490727532097
3 10 6, 1.069767441860465
3 10 7, 1.1402877697841727
3 10 8, 1.097037793667007
3 10 9, 1.091002044989775
3 10 10, 1.1117696867061813
4 4 3, 1.0
4 4 4, 1.0
4 4 5, 1.0
4 4 6, 1.0
4 4 7, 1.028423772609819
4 4 8, 1.02803738317757
4 4 9, 1.1311475409836065
4 4 10, 1.108352144469526
4 5 3, 1.0
4 5 4, 1.0
4 5 5, 1.0
4 5 6, 1.0
4 5 7, 1.0705128205128205
4 5 8, 1.0760233918128654
4 5 9, 1.1245353159851301
4 5 10, 1.1045296167247387
4 6 3, 1.0
4 6 4, 1.0
4 6 5, 1.0
4 6 6, 1.0607843137254902
4 6 7, 1.0670498084291187
4 6 8, 1.074523396880416
4 6 9, 1.1442622950819672
4 6 10, 1.1277258566978192
4 7 3, 1.0
4 7 4, 1.0174081237911026
4 7 5, 1.0
4 7 6, 1.0626029654036244
4 7 7, 1.0852459016393443
4 7 8, 1.1006006006006006
4 7 9, 1.1107994389901823
4 7 10, 1.1513583441138422
4 8 3, 1.0
4 8 4, 1.0448833034111311
4 8 5, 1.0
4 8 6, 1.0741301059001513
4 8 7, 1.112781954887218
4 8 8, 1.1266318537859008
4 8 9, 1.1184895833333333
4 8 10, 1.1302857142857143
4 9 3, 1.0
4 9 4, 1.04858934169279
4 9 5, 1.0
4 9 6, 1.0916230366492146
4 9 7, 1.1171770972037283
4 9 8, 1.125
4 9 9, 1.1337078651685393
4 9 10, 1.1350515463917525
4 10 3, 1.0
4 10 4, 1.0562587904360057
4 10 5, 1.0321678321678323
4 10 6, 1.1134146341463416
4 10 7, 1.1724550898203592
4 10 8, 1.1224707135250267
4 10 9, 1.1382536382536383
4 10 10, 1.1392515230635336
5 5 3, 1.0
5 5 4, 1.0
5 5 5, 1.0
5 5 6, 1.0
5 5 7, 1.0292887029288702
5 5 8, 1.0414312617702448
5 5 9, 1.1141732283464567
5 5 10, 1.0958188153310104
5 6 3, 1.0
5 6 4, 1.0
5 6 5, 1.0
5 6 6, 1.0497237569060773
5 6 7, 1.066543438077634
5 6 8, 1.0893760539629005
5 6 9, 1.1001669449081803
5 6 10, 1.1069836552748886
5 7 3, 1.0
5 7 4, 1.0111524163568772
5 7 5, 1.0090744101633393
5 7 6, 1.0540098199672667
5 7 7, 1.0632911392405062
5 7 8, 1.095029239766082
5 7 9, 1.1376701966717095
5 7 10, 1.1175710594315245
5 8 3, 1.0
5 8 4, 1.0198347107438017
5 8 5, 1.0240384615384615
5 8 6, 1.0756062767475036
5 8 7, 1.0759493670886076
5 8 8, 1.100126742712294
5 8 9, 1.1181102362204725
5 8 10, 1.1363636363636365
5 9 3, 1.0
5 9 4, 1.0379939209726443
5 9 5, 1.0308370044052864
5 9 6, 1.0706806282722514
5 9 7, 1.1151271753681393
5 9 8, 1.116867469879518
5 9 9, 1.1044613710554951
5 9 10, 1.1316614420062696
5 10 3, 1.0
5 10 4, 1.0524861878453038
5 10 5, 1.051700680272109
5 10 6, 1.0912322274881516
5 10 7, 1.1224732461355529
5 10 8, 1.1177730192719486
5 10 9, 1.1015706806282723
5 10 10, 1.1218861209964412
6 6 3, 1.0
6 6 4, 1.0
6 6 5, 1.0
6 6 6, 1.0380434782608696
6 6 7, 1.0285714285714285
6 6 8, 1.059967585089141
6 6 9, 1.0942492012779552
6 6 10, 1.095307917888563
6 7 3, 1.0
6 7 4, 1.0
6 7 5, 1.0
6 7 6, 1.0260336906584993
6 7 7, 1.0402476780185759
6 7 8, 1.077922077922078
6 7 9, 1.1053351573187415
6 7 10, 1.1071428571428572
6 8 3, 1.0
6 8 4, 1.0
6 8 5, 1.0
6 8 6, 1.0343406593406594
6 8 7, 1.0662905500705218
6 8 8, 1.0802547770700637
6 8 9, 1.1061173533083646
6 8 10, 1.119815668202765
6 9 3, 1.0
6 9 4, 1.0101010101010102
6 9 5, 1.0188679245283019
6 9 6, 1.0539152759948651
6 9 7, 1.0647208121827412
6 9 8, 1.09297052154195
6 9 9, 1.1002252252252251
6 9 10, 1.1224279835390947
6 10 3, 1.0
6 10 4, 1.033288948069241
6 10 5, 1.0169050715214565
6 10 6, 1.0475086906141367
6 10 7, 1.1119221411192215
6 10 8, 1.0842332613390928
6 10 9, 1.1236068895643363
6 10 10, 1.1135957066189623
7 7 3, 1.0
7 7 4, 1.0
7 7 5, 1.0
7 7 6, 1.0108527131782945
7 7 7, 1.0317919075144508
7 7 8, 1.062857142857143
7 7 9, 1.0829875518672198
7 7 10, 1.0774111675126903
7 8 3, 1.0
7 8 4, 1.0
7 8 5, 1.0
7 8 6, 1.015047879616963
7 8 7, 1.0361930294906165
7 8 8, 1.0628140703517588
7 8 9, 1.0772104607721047
7 8 10, 1.0892655367231638
7 9 3, 1.0
7 9 4, 1.0
7 9 5, 1.0107962213225372
7 9 6, 1.020506634499397
7 9 7, 1.0287081339712918
7 9 8, 1.0731428571428572
7 9 9, 1.0944254835039817
7 9 10, 1.1042944785276074
7 10 3, 1.0
7 10 4, 1.0128865979381443
7 10 5, 1.016969696969697
7 10 6, 1.0262257696693273
7 10 7, 1.0535117056856187
7 10 8, 1.0761209593326382
7 10 9, 1.109072375127421
7 10 10, 1.1205802357207615
8 8 3, 1.0
8 8 4, 1.0
8 8 5, 1.0
8 8 6, 1.0115979381443299
8 8 7, 1.0404172099087354
8 8 8, 1.0607866507747319
8 8 9, 1.1020408163265305
8 8 10, 1.0939597315436242
8 9 3, 1.0
8 9 4, 1.0
8 9 5, 1.0051150895140666
8 9 6, 1.0131108462455305
8 9 7, 1.0578512396694215
8 9 8, 1.0632497273718649
8 9 9, 1.0848748639825898
8 9 10, 1.0912738214643931
8 10 3, 1.0
8 10 4, 1.0
8 10 5, 1.0059101654846336
8 10 6, 1.023076923076923
8 10 7, 1.062298603651987
8 10 8, 1.0693877551020408
8 10 9, 1.0844091360476664
8 10 10, 1.102262443438914
9 9 3, 1.0
9 9 4, 1.0
9 9 5, 1.0
9 9 6, 1.012415349887133
9 9 7, 1.0346020761245676
9 9 8, 1.0521739130434782
9 9 9, 1.0732758620689655
9 9 10, 1.072289156626506
9 10 3, 1.0
9 10 4, 1.0
9 10 5, 1.0122767857142858
9 10 6, 1.0148777895855472
9 10 7, 1.0495780590717299
9 10 8, 1.0611222444889779
9 10 9, 1.0757726819541376
9 10 10, 1.11275415896488
10 10 3, 1.0
10 10 4, 1.0
10 10 5, 1.0
10 10 6, 1.0113871635610765
10 10 7, 1.043967280163599
10 10 8, 1.0489236790606653
10 10 9, 1.080078125
10 10 10, 1.0888888888888888
